"company","year","sales"
"에이치엘비제약","실적2019",361
"에이치엘비제약","실적2020",NA
"에이치엘비파워","실적2017",374
"에이치엘비파워","실적2018",395
"에이치엘비파워","실적2019",427
"에이치엘비파워","실적2020",NA
"에이치엘사이언스","실적2017",402
"에이치엘사이언스","실적2018",641
"에이치엘사이언스","실적2019",1283
"에이치엘사이언스","실적2020",NA
"에이치엠씨제4호스팩","실적2017",NA
"에이치엠씨제4호스팩","실적2018",NA
"에이치엠씨제4호스팩","실적2019",NA
"에이치엠씨제4호스팩","실적2020",NA
"에이치케이","실적2017",572
"에이치케이","실적2018",555
"에이치케이","실적2019",550
"에이치케이","실적2020",NA
"에이테크솔루션","실적2017",2129
"에이테크솔루션","실적2018",1940
"에이테크솔루션","실적2019",2282
"에이테크솔루션","실적2020",NA
"에이텍","실적2017",1063
"에이텍","실적2018",973
"에이텍","실적2019",993
"에이텍","실적2020",NA
"에이텍티앤","실적2017",409
"에이텍티앤","실적2018",1186
"에이텍티앤","실적2019",1280
"에이텍티앤","실적2020",NA
"에이티넘인베스트","실적2017",251
"에이티넘인베스트","실적2018",171
"에이티넘인베스트","실적2019",214
"에이티넘인베스트","실적2020",NA
"에이티세미콘","실적2017",1032
"에이티세미콘","실적2018",1196
"에이티세미콘","실적2019",1281
"에이티세미콘","실적2020",NA
"에이팩트","실적2017",226
"에이팩트","실적2018",471
"에이팩트","실적2019",468
"에이팩트","실적2020",NA
"에이프런티어","실적2017",350
"에이프런티어","실적2018",390
"에이프런티어","실적2019",446
"에이프런티어","실적2020",NA
"에이프로","실적2017",213
"에이프로","실적2018",606
"에이프로","실적2019",674
"에이프로","실적2020",NA
"에이프로젠 H&G","실적2017",112
"에이프로젠 H&G","실적2018",176
"에이프로젠 H&G","실적2019",219
"에이프로젠 H&G","실적2020",NA
"에이프로젠 KIC","실적2017",404
"에이프로젠 KIC","실적2018",510
"에이프로젠 KIC","실적2019",782
"에이프로젠 KIC","실적2020",NA
"에이프로젠제약","실적2017",461
"에이프로젠제약","실적2018",454
"에이프로젠제약","실적2019",509
"에이프로젠제약","실적2020",NA
"에이플러스에셋","실적2017",1963
"에이플러스에셋","실적2018",2037
"에이플러스에셋","실적2019",2694
"에이플러스에셋","실적2020",NA
"에이피티씨","실적2017",411
"에이피티씨","실적2018",610
"에이피티씨","실적2019",593
"에이피티씨","실적2020",880
"에치에프알","실적2017",1308
"에치에프알","실적2018",1350
"에치에프알","실적2019",1567
"에치에프알","실적2020",1084
"에코마이스터","실적2017",237
"에코마이스터","실적2018",147
"에코마이스터","실적2019",187
"에코마이스터","실적2020",NA
"에코마케팅","실적2017",241
"에코마케팅","실적2018",621
"에코마케팅","실적2019",1114
"에코마케팅","실적2020",1777
"에코바이오","실적2017",317
"에코바이오","실적2018",220
"에코바이오","실적2019",173
"에코바이오","실적2020",NA
"에코캡","실적2017",842
"에코캡","실적2018",765
"에코캡","실적2019",669
"에코캡","실적2020",NA
"에코프로","실적2017",3290
"에코프로","실적2018",6694
"에코프로","실적2019",7023
"에코프로","실적2020",10433
"에코프로비엠","실적2017",2899
"에코프로비엠","실적2018",5892
"에코프로비엠","실적2019",6161
"에코프로비엠","실적2020",8788
"에코플라스틱","실적2017",10426
"에코플라스틱","실적2018",10843
"에코플라스틱","실적2019",12163
"에코플라스틱","실적2020",NA
"에프알텍","실적2017",232
"에프알텍","실적2018",246
"에프알텍","실적2019",262
"에프알텍","실적2020",NA
"에프앤리퍼블릭","실적2017",725
"에프앤리퍼블릭","실적2018",1029
"에프앤리퍼블릭","실적2019",341
"에프앤리퍼블릭","실적2020",NA
"에프에스티","실적2017",1917
"에프에스티","실적2018",1651
"에프에스티","실적2019",1257
"에프에스티","실적2020",1590
"에프엔씨엔터","실적2017",879
"에프엔씨엔터","실적2018",740
"에프엔씨엔터","실적2019",842
"에프엔씨엔터","실적2020",906
"에프엔에스테크","실적2017",694
"에프엔에스테크","실적2018",464
"에프엔에스테크","실적2019",341
"에프엔에스테크","실적2020",NA
"엑사이엔씨","실적2017",2559
"엑사이엔씨","실적2018",2241
"엑사이엔씨","실적2019",2471
"엑사이엔씨","실적2020",NA
"엑세스바이오","실적2017",295
"엑세스바이오","실적2018",402
"엑세스바이오","실적2019",431
"엑세스바이오","실적2020",NA
"엑셈","실적2017",337
"엑셈","실적2018",324
"엑셈","실적2019",345
"엑셈","실적2020",NA
"엑스큐어","실적2017",151
"엑스큐어","실적2018",134
"엑스큐어","실적2019",133
"엑스큐어","실적2020",NA
"엑시콘","실적2017",672
"엑시콘","실적2018",565
"엑시콘","실적2019",382
"엑시콘","실적2020",727
"엔바이오니아","실적2017",79
"엔바이오니아","실적2018",85
"엔바이오니아","실적2019",97
"엔바이오니아","실적2020",NA
"엔브이에이치코리아","실적2017",5517
"엔브이에이치코리아","실적2018",6220
"엔브이에이치코리아","실적2019",8263
"엔브이에이치코리아","실적2020",NA
"엔시트론","실적2017",263
"엔시트론","실적2018",163
"엔시트론","실적2019",109
"엔시트론","실적2020",NA
"엔씨소프트","실적2017",17587
"엔씨소프트","실적2018",17151
"엔씨소프트","실적2019",17012
"엔씨소프트","실적2020",24098
"엔에스","실적2017",422
"엔에스","실적2018",506
"엔에스","실적2019",651
"엔에스","실적2020",NA
"엔에스쇼핑","실적2017",4768
"엔에스쇼핑","실적2018",4741
"엔에스쇼핑","실적2019",4980
"엔에스쇼핑","실적2020",5512
"엔에스엔","실적2017",52
"엔에스엔","실적2018",103
"엔에스엔","실적2019",154
"엔에스엔","실적2020",NA
"엔에이치스팩13호","실적2017",NA
"엔에이치스팩13호","실적2018",NA
"엔에이치스팩13호","실적2019",NA
"엔에이치스팩13호","실적2020",NA
"엔에이치스팩14호","실적2017",NA
"엔에이치스팩14호","실적2018",NA
"엔에이치스팩14호","실적2019",NA
"엔에이치스팩14호","실적2020",NA
"엔에이치스팩16호","실적2017",NA
"엔에이치스팩16호","실적2018",NA
"엔에이치스팩16호","실적2019",NA
"엔에이치스팩16호","실적2020",NA
"엔에이치스팩17호","실적2017",NA
"엔에이치스팩17호","실적2018",NA
"엔에이치스팩17호","실적2019",NA
"엔에이치스팩17호","실적2020",NA
"엔에이치엔","실적2017",9091
"엔에이치엔","실적2018",12646
"엔에이치엔","실적2019",14886
"엔에이치엔","실적2020",16774
"엔지스테크널러지","실적2017",34
"엔지스테크널러지","실적2018",42
"엔지스테크널러지","실적2019",63
"엔지스테크널러지","실적2020",NA
"엔지켐생명과학","실적2017",261
"엔지켐생명과학","실적2018",310
"엔지켐생명과학","실적2019",315
"엔지켐생명과학","실적2020",NA
"엔케이","실적2017",1218
"엔케이","실적2018",1084
"엔케이","실적2019",1085
"엔케이","실적2020",NA
"엔케이맥스","실적2017",48
"엔케이맥스","실적2018",63
"엔케이맥스","실적2019",87
"엔케이맥스","실적2020",110
"엔케이물산","실적2017",281
"엔케이물산","실적2018",65
"엔케이물산","실적2019",88
"엔케이물산","실적2020",NA
"엔텔스","실적2017",469
"엔텔스","실적2018",623
"엔텔스","실적2019",602
"엔텔스","실적2020",NA
"엔투텍","실적2017",191
"엔투텍","실적2018",59
"엔투텍","실적2019",575
"엔투텍","실적2020",NA
"엔피디","실적2017",1518
"엔피디","실적2018",2594
"엔피디","실적2019",3087
"엔피디","실적2020",NA
"엔피씨","실적2017",3863
"엔피씨","실적2018",4149
"엔피씨","실적2019",4545
"엔피씨","실적2020",NA
"엔피케이","실적2017",731
"엔피케이","실적2018",673
"엔피케이","실적2019",650
"엔피케이","실적2020",NA
"엘디티","실적2017",93
"엘디티","실적2018",72
"엘디티","실적2019",70
"엘디티","실적2020",NA
"엘브이엠씨","실적2017",3332
"엘브이엠씨","실적2018",2940
"엘브이엠씨","실적2019",3637
"엘브이엠씨","실적2020",NA
"엘비세미콘","실적2017",1318
"엘비세미콘","실적2018",2757
"엘비세미콘","실적2019",3904
"엘비세미콘","실적2020",4322
"엘아이에스","실적2017",812
"엘아이에스","실적2018",2113
"엘아이에스","실적2019",1451
"엘아이에스","실적2020",NA
"엘앤씨바이오","실적2017",179
"엘앤씨바이오","실적2018",212
"엘앤씨바이오","실적2019",292
"엘앤씨바이오","실적2020",346
"엘앤에프","실적2017",4030
"엘앤에프","실적2018",5057
"엘앤에프","실적2019",3133
"엘앤에프","실적2020",4537
"엘앤케이바이오","실적2017",315
"엘앤케이바이오","실적2018",313
"엘앤케이바이오","실적2019",258
"엘앤케이바이오","실적2020",216
"엘에스일렉트릭","실적2017",23437
"엘에스일렉트릭","실적2018",24850
"엘에스일렉트릭","실적2019",23468
"엘에스일렉트릭","실적2020",24151
"엘엠에스","실적2017",1437
"엘엠에스","실적2018",1094
"엘엠에스","실적2019",1632
"엘엠에스","실적2020",NA
"엘오티베큠","실적2017",2007
"엘오티베큠","실적2018",1693
"엘오티베큠","실적2019",1502
"엘오티베큠","실적2020",1764
"엘이티","실적2017",277
"엘이티","실적2018",496
"엘이티","실적2019",469
"엘이티","실적2020",NA
"엘컴텍","실적2017",503
"엘컴텍","실적2018",402
"엘컴텍","실적2019",462
"엘컴텍","실적2020",NA
"엘티씨","실적2017",657
"엘티씨","실적2018",968
"엘티씨","실적2019",921
"엘티씨","실적2020",NA
"엠게임","실적2017",275
"엠게임","실적2018",271
"엠게임","실적2019",376
"엠게임","실적2020",NA
"엠벤처투자","실적2017",93
"엠벤처투자","실적2018",97
"엠벤처투자","실적2019",152
"엠벤처투자","실적2020",NA
"엠브레인","실적2017",351
"엠브레인","실적2018",391
"엠브레인","실적2019",411
"엠브레인","실적2020",NA
"엠씨넥스","실적2017",6685
"엠씨넥스","실적2018",6970
"엠씨넥스","실적2019",12677
"엠씨넥스","실적2020",13452
"엠아이텍","실적2017",225
"엠아이텍","실적2018",296
"엠아이텍","실적2019",327
"엠아이텍","실적2020",NA
"엠에스씨","실적2017",1420
"엠에스씨","실적2018",1446
"엠에스씨","실적2019",1492
"엠에스씨","실적2020",NA
"엠에스오토텍","실적2017",7042
"엠에스오토텍","실적2018",8919
"엠에스오토텍","실적2019",12744
"엠에스오토텍","실적2020",NA
"엠젠플러스","실적2017",529
"엠젠플러스","실적2018",493
"엠젠플러스","실적2019",519
"엠젠플러스","실적2020",NA
"엠케이전자","실적2017",6862
"엠케이전자","실적2018",7065
"엠케이전자","실적2019",7316
"엠케이전자","실적2020",NA
"엠투아이","실적2017",234
"엠투아이","실적2018",224
"엠투아이","실적2019",247
"엠투아이","실적2020",341
"엠투엔","실적2017",512
"엠투엔","실적2018",533
"엠투엔","실적2019",465
"엠투엔","실적2020",NA
"엠플러스","실적2017",721
"엠플러스","실적2018",781
"엠플러스","실적2019",1043
"엠플러스","실적2020",NA
"연우","실적2017",2293
"연우","실적2018",2729
"연우","실적2019",2946
"연우","실적2020",2490
"영림원소프트랩","실적2017",263
"영림원소프트랩","실적2018",304
"영림원소프트랩","실적2019",380
"영림원소프트랩","실적2020",422
"영보화학","실적2017",1646
"영보화학","실적2018",1439
"영보화학","실적2019",1312
"영보화학","실적2020",NA
"영신금속","실적2017",1178
"영신금속","실적2018",1175
"영신금속","실적2019",1198
"영신금속","실적2020",NA
"영우디에스피","실적2017",2581
"영우디에스피","실적2018",1463
"영우디에스피","실적2019",1004
"영우디에스피","실적2020",NA
"영원무역","실적2017",20093
"영원무역","실적2018",21013
"영원무역","실적2019",23883
"영원무역","실적2020",24499
"영원무역홀딩스","실적2017",23848
"영원무역홀딩스","실적2018",25187
"영원무역홀딩스","실적2019",27380
"영원무역홀딩스","실적2020",NA
"영진약품","실적2017",1950
"영진약품","실적2018",1864
"영진약품","실적2019",2205
"영진약품","실적2020",NA
"영풍","실적2017",37249
"영풍","실적2018",29714
"영풍","실적2019",30841
"영풍","실적2020",32880
"영풍정밀","실적2017",659
"영풍정밀","실적2018",659
"영풍정밀","실적2019",750
"영풍정밀","실적2020",875
"영풍제지","실적2017",1051
"영풍제지","실적2018",1112
"영풍제지","실적2019",997
"영풍제지","실적2020",NA
"영화금속","실적2017",1805
"영화금속","실적2018",2267
"영화금속","실적2019",2326
"영화금속","실적2020",NA
"영화테크","실적2017",592
"영화테크","실적2018",535
"영화테크","실적2019",446
"영화테크","실적2020",NA
"영흥","실적2017",1774
"영흥","실적2018",1965
"영흥","실적2019",1975
"영흥","실적2020",NA
"예림당","실적2017",6433
"예림당","실적2018",7611
